"Tabela 3261 - Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita"
"Variável - Domicílios particulares permanentes (Unidades)"
"Bairro e Município";"Ano x Classes de rendimento nominal mensal domiciliar per capita"
"Bebedouro - Parnaíba (PI)";"792"
"Tabuleiro - Parnaíba (PI)";"293"
"Pindorama - Parnaíba (PI)";"2651"
"Ceará - Parnaíba (PI)";"1037"
"Santa Luzia - Parnaíba (PI)";"880"
"São Vicente de Paula - Parnaíba (PI)";"2464"
"Igaraçu - Parnaíba (PI)";"1186"
"São Judas Tadeu - Parnaíba (PI)";"532"
"Reis Veloso - Parnaíba (PI)";"698"
"João XXIII - Parnaíba (PI)";"1867"
"Frei Higino - Parnaíba (PI)";"3697"
"Piauí - Parnaíba (PI)";"4770"
"Boa Esperança - Parnaíba (PI)";"840"
"Dirceu Arcoverde - Parnaíba (PI)";"1919"
"Rodoviária - Parnaíba (PI)";"1032"
"Primavera - Parnaíba (PI)";"389"
"Alto Santa Maria - Parnaíba (PI)";"1923"
"Sabiazal - Parnaíba (PI)";"334"
"São Benedito - Parnaíba (PI)";"788"
"Centro - Paulistana (PI)";"238"
"Guarita - Paulistana (PI)";"137"
"Correnteza - Paulistana (PI)";"161"
"Paulista Grande - Paulistana (PI)";"19"
"Arapiraca - Paulistana (PI)";"274"
"Industrial - Paulistana (PI)";"137"
"Santo Antônio - Paulistana (PI)";"278"
"Jardim Paulistana - Paulistana (PI)";"21"
"São Francisco - Paulistana (PI)";"228"
"Boa Vista - Paulistana (PI)";"193"
"Triângulo - Paulistana (PI)";"181"
"Choró - Paulistana (PI)";"267"
"Estação - Paulistana (PI)";"258"
"Lagoa - Paulistana (PI)";"333"
"Sertanejo - Paulistana (PI)";"101"
"Cohab - Paulistana (PI)";"287"
"Centro - Picos (PI)";"1765"
"Boa Sorte - Picos (PI)";"422"
"Catavento - Picos (PI)";"480"
"Trizidela - Picos (PI)";"329"
"Malva - Picos (PI)";"387"
"De Fátima - Picos (PI)";"243"
"Paroquial - Picos (PI)";"839"
"Aerolândia - Picos (PI)";"286"
"Bomba - Picos (PI)";"1034"
"Ipueiras - Picos (PI)";"1012"
"Dner - Picos (PI)";"368"
"Parque de Exposição - Picos (PI)";"937"
"Passagem das Pedras - Picos (PI)";"582"
"Boa Vista - Picos (PI)";"499"
"Canto da Várzea - Picos (PI)";"802"
"Bela Vista - Picos (PI)";"562"
"São José - Picos (PI)";"1318"
"Morada do Sol - Picos (PI)";"749"
"Pedrinhas - Picos (PI)";"657"
"Junco - Picos (PI)";"1129"
"Aroeiras - Picos (PI)";"550"
"Altamira - Picos (PI)";"95"
"Jardim Natal - Picos (PI)";"140"
"Conduru - Picos (PI)";"310"
"Marco de Sousa - Picos (PI)";"228"
"Parque Industrial (Pantanal) - Picos (PI)";"335"
"Paraibinha - Picos (PI)";"886"
"Centro - Piripiri (PI)";"2626"
"Caixa D'Água - Piripiri (PI)";"771"
"Morro da Saudade - Piripiri (PI)";"60"
"Morro da Ana - Piripiri (PI)";"122"
"Garibaldi - Piripiri (PI)";"74"
"Fonte dos Matos - Piripiri (PI)";"278"
"Paciência - Piripiri (PI)";"793"
"Barcelona - Piripiri (PI)";"50"
"Germano - Piripiri (PI)";"549"
"Flor dos Campos - Piripiri (PI)";"98"
"Ytacoatiara - Piripiri (PI)";"209"
"Estação - Piripiri (PI)";"369"
"Matadouro - Piripiri (PI)";"315"
"Floresta - Piripiri (PI)";"1200"
"Anajás - Piripiri (PI)";"395"
"Recreio - Piripiri (PI)";"612"
"São João - Piripiri (PI)";"382"
"Petecas - Piripiri (PI)";"241"
"Crioli - Piripiri (PI)";"146"
"Conceição - Piripiri (PI)";"16"
"Prado - Piripiri (PI)";"1498"
"Russinha - Piripiri (PI)";"98"
"Conjunto Expedito Rezende - Piripiri (PI)";"185"
"Vista Alegre - Piripiri (PI)";"954"
"Santa Maria - Piripiri (PI)";"455"
"Centro - Ribeiro Gonçalves (PI)";"358"
"Serrinha - Ribeiro Gonçalves (PI)";"168"
"Vila Nova - Ribeiro Gonçalves (PI)";"124"
"Bela Vista - Ribeiro Gonçalves (PI)";"309"
"Barreiras - Ribeiro Gonçalves (PI)";"131"
"Centro - São Félix do Piauí (PI)";"118"
"Olho d'Água de São Félix - São Félix do Piauí (PI)";"21"
"Clube do Vaqueiro - São Félix do Piauí (PI)";"7"
"São Sebastião - São Félix do Piauí (PI)";"59"
"Santa Teresinha - São Félix do Piauí (PI)";"66"
"Areia Branca - São Félix do Piauí (PI)";"41"
"Ingá - São Félix do Piauí (PI)";"47"
"Alto Vermelho - São Félix do Piauí (PI)";"13"
"Santo Antônio - São Félix do Piauí (PI)";"114"
"Conjunto Afonso Veim - São Félix do Piauí (PI)";"47"
"São Francisco - Simplício Mendes (PI)";"450"
"Nova Cidade - Simplício Mendes (PI)";"580"
"Por Enquanto - Teresina (PI)";"634"
"Alto Alegre - Teresina (PI)";"1342"
"Piçarra - Teresina (PI)";"995"
"Alvorada - Teresina (PI)";"1382"
"Pio XII - Teresina (PI)";"687"
"Aeroporto - Teresina (PI)";"2078"
"Redenção - Teresina (PI)";"829"
"Acarapé - Teresina (PI)";"806"
"São Pedro - Teresina (PI)";"2318"
"Buenos Aires - Teresina (PI)";"1900"
"Tabuleta - Teresina (PI)";"1001"
"Bom Jesus - Teresina (PI)";"945"
"Três Andares - Teresina (PI)";"3191"
"Embrapa - Teresina (PI)";"244"
"Vila Operária - Teresina (PI)";"878"
"Mafrense - Teresina (PI)";"1607"
"Vermelha - Teresina (PI)";"1570"
"Memorare - Teresina (PI)";"1467"
"Matadouro - Teresina (PI)";"1466"
"Mocambinho - Teresina (PI)";"7614"
"Nova Brasília - Teresina (PI)";"1761"
"Olarias - Teresina (PI)";"376"
"Poti Velho - Teresina (PI)";"930"
"Primavera - Teresina (PI)";"2487"
"Real Copagre - Teresina (PI)";"1571"
"São Francisco - Teresina (PI)";"1387"
"São Joaquim - Teresina (PI)";"2648"
"Itaperu - Teresina (PI)";"571"
"Angelim - Teresina (PI)";"7780"
"Areias - Teresina (PI)";"828"
"Bela Vista - Teresina (PI)";"3520"
"Brasilar - Teresina (PI)";"721"
"Catarina - Teresina (PI)";"449"
"Distrito Industrial - Teresina (PI)";"1331"
"Esplanada - Teresina (PI)";"5230"
"Lourival Parente - Teresina (PI)";"3987"
"Morada Nova - Teresina (PI)";"2099"
"Parque Jacinta - Teresina (PI)";"314"
"Parque Juliana - Teresina (PI)";"24"
"Parque São João - Teresina (PI)";"845"
"Parque Piauí - Teresina (PI)";"3092"
"Promorar - Teresina (PI)";"5273"
"Saci - Teresina (PI)";"2204"
"Santa Cruz - Teresina (PI)";"2804"
"Santa Luzia - Teresina (PI)";"212"
"Santo Antônio - Teresina (PI)";"6088"
"São Lourenço - Teresina (PI)";"125"
"Triunfo - Teresina (PI)";"66"
"Beira Rio - Teresina (PI)";"742"
"Comprida - Teresina (PI)";"452"
"Colorado - Teresina (PI)";"1981"
"Extrema - Teresina (PI)";"1539"
"Gurupi - Teresina (PI)";"3773"
"Itararé - Teresina (PI)";"10047"
"Livramento - Teresina (PI)";"X"
"Novo Horizonte - Teresina (PI)";"2913"
"Parque Ideal - Teresina (PI)";"3435"
"Parque Poti - Teresina (PI)";"1255"
"Renascença - Teresina (PI)";"3485"
"Redonda - Teresina (PI)";"957"
"São Raimundo - Teresina (PI)";"201"
"São Sebastião - Teresina (PI)";"3311"
"Todos os Santos - Teresina (PI)";"378"
"Aroeiras - Teresina (PI)";"1341"
"Campestre - Teresina (PI)";"1278"
"Fátima - Teresina (PI)";"2252"
"Horto - Teresina (PI)";"1699"
"Iningá - Teresina (PI)";"2214"
"Jóquei - Teresina (PI)";"1764"
"Morros - Teresina (PI)";"332"
"Morada do Sol - Teresina (PI)";"1625"
"Novo Uruguai - Teresina (PI)";"112"
"Noivos - Teresina (PI)";"1039"
"Pedra Mole - Teresina (PI)";"2782"
"Porto do Centro - Teresina (PI)";"1803"
"Planalto - Teresina (PI)";"1385"
"Piçarreira - Teresina (PI)";"2049"
"Recanto das Palmeiras - Teresina (PI)";"237"
"Socopó - Teresina (PI)";"486"
"Satélite - Teresina (PI)";"2959"
"Samapi - Teresina (PI)";"2949"
"Santa Lia - Teresina (PI)";"557"
"São Cristóvão - Teresina (PI)";"1886"
"Santa Isabel - Teresina (PI)";"1979"
"São João - Teresina (PI)";"2216"
"Tabajaras - Teresina (PI)";"1793"
"Uruguai - Teresina (PI)";"1416"
"Vale do Gavião - Teresina (PI)";"555"
"Verde Lar - Teresina (PI)";"2947"
"Vale Quem Tem - Teresina (PI)";"5475"
"Zoobotânico - Teresina (PI)";"69"
"Centro - Teresina (PI)";"3456"
"Cabral - Teresina (PI)";"878"
"Cristo Rei - Teresina (PI)";"2716"
"Cidade Nova - Teresina (PI)";"987"
"Frei Serafim - Teresina (PI)";"742"
"Ilhotas - Teresina (PI)";"1950"
"Matinha - Teresina (PI)";"860"
"Mafuá - Teresina (PI)";"831"
"Marquês de Paranaguá - Teresina (PI)";"1071"
"Morro da Esperança - Teresina (PI)";"843"
"Macaúba - Teresina (PI)";"1675"
"Monte Castelo - Teresina (PI)";"2861"
"N. S. das Graças - Teresina (PI)";"1098"
"Pirajá - Teresina (PI)";"865"
"Água Mineral - Teresina (PI)";"3083"
"Tancredo Neves - Teresina (PI)";"1146"
"Cidade Industrial - Teresina (PI)";"8985"
"Santa Rosa - Teresina (PI)";"1388"
"Verdecap - Teresina (PI)";"433"
"Bom Princípio - Teresina (PI)";"796"
"Flor do Campo - Teresina (PI)";"71"
"Centro - União (PI)";"1060"
"São João - União (PI)";"220"
"Beira Rio - União (PI)";"167"
"Buritizinho - União (PI)";"406"
"São Pedro - União (PI)";"729"
"Vila Nova Conquista - União (PI)";"648"
"São Sebastião - União (PI)";"496"
"São Judas Tadeu - União (PI)";"435"
"Dos Cocos - União (PI)";"134"
"Cruzeiro - União (PI)";"473"
"São Francisco - União (PI)";"187"
"Nossa Senhora das Graças - União (PI)";"313"
"Areias - União (PI)";"56"
"São José - União (PI)";"91"
"Centro - Abaiara (CE)";"741"
"Alto da Alegria - Abaiara (CE)";"149"
"Populares - Abaiara (CE)";"173"
"Capoeiras - Abaiara (CE)";"61"
"Centro - Acopiara (CE)";"1880"
"São Francisco - Acopiara (CE)";"624"
"Nova Acopiara - Acopiara (CE)";"165"
"Vila Palmeira - Acopiara (CE)";"430"
"Moreiras - Acopiara (CE)";"1177"
"Bom Sucesso - Acopiara (CE)";"309"
"Vila Esperança - Acopiara (CE)";"929"
"Vila São João - Acopiara (CE)";"576"
"Nossa Senhora Aparecida - Acopiara (CE)";"302"
"Centro - Alcântaras (CE)";"113"
"Junco - Alcântaras (CE)";"185"
"Caldeirão - Alcântaras (CE)";"12"
"Bela Vista - Alcântaras (CE)";"507"
"São José - Alcântaras (CE)";"29"
"Centro - Alto Santo (CE)";"473"
"Alípios - Alto Santo (CE)";"241"
"Menino Deus - Alto Santo (CE)";"254"
"Jardim - Alto Santo (CE)";"217"
"Tibolo - Alto Santo (CE)";"215"
"Pão de Açúcar - Alto Santo (CE)";"126"
"Dom Pompeu - Alto Santo (CE)";"237"
"Centro - Aracati (CE)";"1096"
"Farias Brito - Aracati (CE)";"759"
"Pedregal - Aracati (CE)";"973"
"Nossa Senhora de Fátima - Aracati (CE)";"1603"
"Córrego dos Rodrigues - Aracati (CE)";"253"
"Campo Verde - Aracati (CE)";"466"
"Aterro - Aracati (CE)";"1276"
"Nossa Senhora de Lourdes - Aracati (CE)";"1297"
"Várzea da Matriz - Aracati (CE)";"2738"
"Centro - Ararendá (CE)";"111"
"Planalto - Ararendá (CE)";"319"
"Ferreirão - Ararendá (CE)";"207"
"Beira Rio - Ararendá (CE)";"192"
"Varjota - Ararendá (CE)";"286"
"Arneirozinho - Arneiroz (CE)";"124"
"Centro - Arneiroz (CE)";"126"
"Cecília Alves Bezerra - Arneiroz (CE)";"114"
"Dr. Lanes Leal Petrola - Arneiroz (CE)";"174"
"Santo Antônio - Arneiroz (CE)";"203"
"Silva Bezerra - Arneiroz (CE)";"146"
"Centro - Aurora (CE)";"609"
"José Fernandes Campos - Aurora (CE)";"314"
"Mororó - Aurora (CE)";"76"
"Recreio - Aurora (CE)";"455"
"Araçá - Aurora (CE)";"860"
"José Leite Figueiredo (Zezé da Cruz) - Aurora (CE)";"51"
"Vila Paulo Gonçalves - Aurora (CE)";"146"
"José Freire do Amaral - Aurora (CE)";"97"
"São Benedito - Aurora (CE)";"340"
"Centro - Barbalha (CE)";"1101"
"Rosário - Barbalha (CE)";"678"
"Tupinambá - Barbalha (CE)";"32"
"Santo Antônio - Barbalha (CE)";"558"
"Nossa Senhora de Fátima - Barbalha (CE)";"356"
"Bela Vista - Barbalha (CE)";"746"
"Alto da Alegria - Barbalha (CE)";"1257"
"Bulandeira - Barbalha (CE)";"629"
"Mata dos Limas - Barbalha (CE)";"219"
"Buriti - Barbalha (CE)";"446"
"Malvinas - Barbalha (CE)";"1377"
"Santo André - Barbalha (CE)";"597"
"Cirolândia - Barbalha (CE)";"1437"
"Alto do Rosário - Barbalha (CE)";"239"
"Mata dos Dudas - Barbalha (CE)";"302"
"Centro - Barro (CE)";"451"
"Poço da Pedra - Barro (CE)";"49"
"Jardim Raimundo Inácio - Barro (CE)";"475"
"Gangorra - Barro (CE)";"342"
"Bela Vista - Barro (CE)";"47"
"São Francisco - Barro (CE)";"233"
"Baixio Velho - Barro (CE)";"49"
"São José - Barro (CE)";"319"
"Xique-Xique - Barro (CE)";"36"
"Muquém - Barro (CE)";"63"
"Trajano Nogueira - Barro (CE)";"706"
"Aurílio Cardoso - Barro (CE)";"355"
"Centro - Barroquinha (CE)";"57"
"Nossa Senhora dos Navegantes - Barroquinha (CE)";"106"
"Poço Imperial - Barroquinha (CE)";"89"
"Carmelita Veras - Barroquinha (CE)";"494"
"Jaime Laurindo - Barroquinha (CE)";"748"
"Coió - Baturité (CE)";"273"
"Comendador Ananias Arruda - Baturité (CE)";"340"
"Conjunto Habitacional Maria José Viana - Baturité (CE)";"102"
"Conselheiro Estelita - Baturité (CE)";"411"
"Feira do Gado - Baturité (CE)";"159"
"Gustavo Sampaio - Baturité (CE)";"448"
"Jesuítas - Baturité (CE)";"398"
"Manga - Baturité (CE)";"532"
"Mondego - Baturité (CE)";"116"
"Mucunã - Baturité (CE)";"406"
"Nossa Senhora Auxiliadora - Baturité (CE)";"237"
"Putiú - Baturité (CE)";"428"
"Sanharão - Baturité (CE)";"285"
"Vila Nova - Baturité (CE)";"212"
"Centro - Baturité (CE)";"1363"
"São Francisco - Baturité (CE)";"601"
"Beira Rio - Baturité (CE)";"281"
"Vila Azul - Boa Viagem (CE)";"648"
"Alto do Motor - Boa Viagem (CE)";"344"
"Boaviaginha - Boa Viagem (CE)";"797"
"Recreio - Boa Viagem (CE)";"974"
"Alto da Queiroz - Boa Viagem (CE)";"263"
"Ponte Nova - Boa Viagem (CE)";"345"
"Vila Holanda - Boa Viagem (CE)";"295"
"José Rosa - Boa Viagem (CE)";"119"
"Fátima - Boa Viagem (CE)";"1348"
"Tibiquari - Boa Viagem (CE)";"396"
"Floresta - Boa Viagem (CE)";"323"
"Várzea do Canto - Boa Viagem (CE)";"224"
"Centro - Boa Viagem (CE)";"875"
"Centro - Brejo Santo (CE)";"1082"
"Aldeota - Brejo Santo (CE)";"235"
"Morro Dourado - Brejo Santo (CE)";"923"
"Sol Nascente - Brejo Santo (CE)";"75"
"São Francisco - Brejo Santo (CE)";"1557"
"Cabaceiras - Brejo Santo (CE)";"229"
"Eliseu Gomes de Lucena - Brejo Santo (CE)";"X"
"Bela Vista - Brejo Santo (CE)";"525"
"Renê Lucena - Brejo Santo (CE)";"1148"
"Raimundo Fernandes - Brejo Santo (CE)";"155"
"Araujão - Brejo Santo (CE)";"699"
"Capilé - Brejo Santo (CE)";"355"
"Luzia Leite - Brejo Santo (CE)";"602"
"Taboqueiras - Brejo Santo (CE)";"257"
"Alto Guaramiranga - Canindé (CE)";"1880"
"Boa Vista - Canindé (CE)";"129"
"Bela Vista - Canindé (CE)";"812"
"Canindezinho - Canindé (CE)";"396"
"Capitão Pedro Sampaio - Canindé (CE)";"1161"
"Centro - Canindé (CE)";"1979"
"Imaculada Conceição - Canindé (CE)";"376"
"João Paulo II - Canindé (CE)";"456"
"Jubaia - Canindé (CE)";"39"
"Nossa Senhora das Graças - Canindé (CE)";"697"
"Palestina - Canindé (CE)";"1350"
"Riacho São Francisco - Canindé (CE)";"155"
"Santa Luzia - Canindé (CE)";"1194"
"São Mateus - Canindé (CE)";"350"
"Santa Clara - Canindé (CE)";"621"
"Campinas - Canindé (CE)";"359"
"Centro (do distrito de Caridade) - Caridade (CE)";"339"
"Pé do Serrote - Caridade (CE)";"474"
"Coração de Jesus - Caridade (CE)";"250"
"Açude Novo - Caridade (CE)";"16"
"Conjunto - Caridade (CE)";"84"
"Alto da Bela Vista - Caridade (CE)";"150"
"Alto da Delegacia - Caridade (CE)";"56"
"Estrada Vila Nova - Caridade (CE)";"25"
"Centro (do distrito de Campos Belos) - Caridade (CE)";"338"
"Vila Beta - Caridade (CE)";"473"
"Açudinho - Caridade (CE)";"360"
"Três Bocas - Caridade (CE)";"172"
"Centro - Caririaçu (CE)";"339"
"Mestre Neco - Caririaçu (CE)";"511"
"Nossa Senhora do Carmo - Caririaçu (CE)";"257"
"Paraíso - Caririaçu (CE)";"365"
"Umari - Caririaçu (CE)";"19"
"Pernambuquinho - Caririaçu (CE)";"726"
"Padre Cícero - Caririaçu (CE)";"6"
"José Agostinho - Caririaçu (CE)";"338"
"Palestina - Caririaçu (CE)";"195"
"Abílio Unias - Caririaçu (CE)";"393"
"Cedron - Caririaçu (CE)";"71"
"Bico da Arara - Caririaçu (CE)";"233"
"Centro - Cariús (CE)";"378"
"São Vicente - Cariús (CE)";"405"
"Vila Nova - Cariús (CE)";"489"
"Esplanada - Cariús (CE)";"249"
"Acampamento - Cariús (CE)";"74"
"Centro - Catunda (CE)";"304"
"Açude - Catunda (CE)";"118"
"Caixa d'Água - Catunda (CE)";"221"
"Passagem - Catunda (CE)";"157"
"Bela Vista - Catunda (CE)";"310"
"Beira Rio - Catunda (CE)";"293"
"Alto do Garrote - Caucaia (CE)";"265"
"Açude - Caucaia (CE)";"880"
"Barra Nova - Caucaia (CE)";"176"
"Bom Jesus - Caucaia (CE)";"178"
"Cabatan - Caucaia (CE)";"292"
"Campo Grande - Caucaia (CE)";"82"
"Camurupim - Caucaia (CE)";"251"
"Capuan - Caucaia (CE)";"1299"
"Centro - Caucaia (CE)";"739"
"Cigana - Caucaia (CE)";"1089"
"Cipó - Caucaia (CE)";"184"
"Conjunto Metropolitano - Caucaia (CE)";"3556"
"Cumbuco - Caucaia (CE)";"641"
"Curicaca - Caucaia (CE)";"738"
"Garrote - Caucaia (CE)";"313"
"Genipabu - Caucaia (CE)";"1091"
"Grilo - Caucaia (CE)";"1056"
"Guagiru - Caucaia (CE)";"483"
"Icaraí - Caucaia (CE)";"3271"
"Iparana - Caucaia (CE)";"1586"
"Itambé - Caucaia (CE)";"2625"
"Itapoã - Caucaia (CE)";"487"
"Jandaiguaba - Caucaia (CE)";"1160"
"Jardim Icaraí - Caucaia (CE)";"540"
"Lagoa do Banana - Caucaia (CE)";"551"
"Lagoa dos Porcos - Caucaia (CE)";"21"
"Lago Verde - Caucaia (CE)";"49"
"Mestre Antônio - Caucaia (CE)";"559"
"Nova Cigana - Caucaia (CE)";"850"
"Novo Pabussu - Caucaia (CE)";"1287"
"Pabussu - Caucaia (CE)";"84"
"Pacheco - Caucaia (CE)";"507"
"Padre Júlio Maria - Caucaia (CE)";"1319"
"Padre Romualdo - Caucaia (CE)";"821"
"Parque Leblon - Caucaia (CE)";"1359"
"Parque Soledade - Caucaia (CE)";"3020"
"Patricia Gomes - Caucaia (CE)";"357"
"Paumirim - Caucaia (CE)";"365"
"Planalto Caucaia - Caucaia (CE)";"794"
"Sobradinho - Caucaia (CE)";"334"
"Tabapuá - Caucaia (CE)";"2643"
"Tabapuá Brasília - Caucaia (CE)";"1754"
"Tabuba - Caucaia (CE)";"1211"
"Toco - Caucaia (CE)";"103"
"Urucutuba - Caucaia (CE)";"35"
"Caraúbas - Caucaia (CE)";"241"
"Araturi - Caucaia (CE)";"5808"
"Nova Metrópole - Caucaia (CE)";"6845"
"Marechal Rondon - Caucaia (CE)";"5233"
"Arianópolis - Caucaia (CE)";"2258"
"Parque Albano - Caucaia (CE)";"3550"
"Parque das Nações - Caucaia (CE)";"902"
"Parque Guadalajara - Caucaia (CE)";"3049"
"Parque Potira - Caucaia (CE)";"5416"
"São Miguel - Caucaia (CE)";"1475"
"Tabapuá - Brasília II - Caucaia (CE)";"1235"
"Centro - Cedro (CE)";"690"
"Vila Operária - Cedro (CE)";"126"
"Montividéu - Cedro (CE)";"X"
"Prado - Cedro (CE)";"372"
"Açude Novo - Cedro (CE)";"254"
"Alto do Padeiro - Cedro (CE)";"492"
"Planalto do Cadeiras - Cedro (CE)";"35"
"Açude Velho - Cedro (CE)";"209"
"Planalto dos lemos - Cedro (CE)";"180"
"Pega Avoante - Cedro (CE)";"459"
"Divisão - Cedro (CE)";"271"
"Conjunto Habitacional - Cedro (CE)";"68"
"Fátima - Cedro (CE)";"359"
"Alto da Floresta - Cedro (CE)";"82"
"Jardim Afonso Celso - Cedro (CE)";"364"
"Centro - Coreaú (CE)";"292"
"São Miguel - Coreaú (CE)";"518"
"José Gomes Damasceno - Coreaú (CE)";"835"
"Padre José Maria Aguiar - Coreaú (CE)";"241"
"Dom Benedito - Coreaú (CE)";"286"
"Centro - Crateús (CE)";"1200"
"Cidade Nova - Crateús (CE)";"1425"
"Patriarcas - Crateús (CE)";"294"
"Cidade 2000 - Crateús (CE)";"358"
"Cajás - Crateús (CE)";"283"
"José Rosa - Crateús (CE)";"552"
"Venâncio - Crateús (CE)";"1436"
"São Vicente - Crateús (CE)";"1742"
"Ipase - Crateús (CE)";"380"
"Maratoan - Crateús (CE)";"202"
"Santa Luzia - Crateús (CE)";"183"
"Campo Velho - Crateús (CE)";"285"
"Nova Terra - Crateús (CE)";"175"
"Planalto - Crateús (CE)";"758"
"Fátima II - Crateús (CE)";"1454"
"Fátima I - Crateús (CE)";"938"
"Altamira - Crateús (CE)";"1133"
"São José - Crateús (CE)";"775"
"Ponte Preta - Crateús (CE)";"143"
"Centro - Crato (CE)";"1369"
"Pimenta - Crato (CE)";"579"
"Seminário - Crato (CE)";"3701"
"Vila Alta - Crato (CE)";"1883"
"Palmeiral - Crato (CE)";"272"
"Pinto Madeira (Barro Vermelho) - Crato (CE)";"1556"
"Alto da Penha - Crato (CE)";"1125"
"Ossian Araripe (Caixa D'Água) - Crato (CE)";"1232"
"Sossego - Crato (CE)";"326"
"Novo Crato - Crato (CE)";"1711"
"Cacimbas - Crato (CE)";"1009"
"Parque Recreio - Crato (CE)";"1754"
"São Miguel - Crato (CE)";"2052"
"Santa Luzia - Crato (CE)";"456"
"Mirandão - Crato (CE)";"353"
"Lobo (Vila Lobo) - Crato (CE)";"818"
"Parque Granjeiro - Crato (CE)";"424"
"Novo Horizonte - Crato (CE)";"436"
"José Araújo (Novo Lameiro) - Crato (CE)";"266"
"Zacarias Gonçalves - Crato (CE)";"419"
"França Alencar - Crato (CE)";"43"
"São Gonçalo - Crato (CE)";"19"
"Gizélia Pinheiro (Batateiras) - Crato (CE)";"1241"
"São Bento - Crato (CE)";"463"
"Muriti - Crato (CE)";"1343"
"São José - Crato (CE)";"670"
"Barro Branco - Crato (CE)";"300"
"Coqueiro - Crato (CE)";"75"
"Lameiro - Crato (CE)";"293"
"Granjeiro - Crato (CE)";"221"
"Centro - Croatá (CE)";"877"
"Caroba - Croatá (CE)";"668"
"Centro - Ererê (CE)";"252"
"Francisco Nogueira de Queiroz - Ererê (CE)";"139"
"Ipiranga - Ererê (CE)";"247"
"José Pessoa de Queiroz Moura (José Moura) - Ererê (CE)";"174"
"Centro - Farias Brito (CE)";"737"
"Boa Vista - Farias Brito (CE)";"468"
"Nova Esperança - Farias Brito (CE)";"438"
"Antonio Ferreira Gomes Martins - Forquilha (CE)";"19"
"Centro - Forquilha (CE)";"176"
"Francisco Martins Viana - Forquilha (CE)";"465"
"Edmundo Rodrigues - Forquilha (CE)";"2140"
"Alto Alegre - Forquilha (CE)";"635"
"Mesquita Jerônimo - Forquilha (CE)";"381"
"José Raimundo de Loiola - Forquilha (CE)";"265"
"Padre Edson - Forquilha (CE)";"133"
"Alagadiço - Fortaleza (CE)";"4414"
"Aldeota - Fortaleza (CE)";"13723"
"Álvaro Weyne - Fortaleza (CE)";"6705"
"Amadeo Furtado - Fortaleza (CE)";"3374"
"Arraial Moura Brasil - Fortaleza (CE)";"1050"
"Barra do Ceará - Fortaleza (CE)";"20279"
"Benfica - Fortaleza (CE)";"2975"
"Bom Futuro - Fortaleza (CE)";"1970"
"Carlito Pamplona - Fortaleza (CE)";"8317"
"Centro - Fortaleza (CE)";"9717"
"Coco - Fortaleza (CE)";"6439"
"Cristo Redentor - Fortaleza (CE)";"7237"
"Damas - Fortaleza (CE)";"3513"
"Estância (Dionísio Torres) - Fortaleza (CE)";"4844"
"Farias Brito - Fortaleza (CE)";"3605"
"Fátima - Fortaleza (CE)";"7251"
"Floresta - Fortaleza (CE)";"8270"
"Jacarecanga - Fortaleza (CE)";"4167"
"Jardim América - Fortaleza (CE)";"3624"
"Jardim Guanabara - Fortaleza (CE)";"4287"
"Jardim Iracema - Fortaleza (CE)";"6570"
"Joaquim Távora - Fortaleza (CE)";"7419"
"José Bonifácio - Fortaleza (CE)";"2834"
"Meireles - Fortaleza (CE)";"12690"
"Monte Castelo - Fortaleza (CE)";"3838"
"Mucuripe - Fortaleza (CE)";"4447"
"Papicu - Fortaleza (CE)";"5549"
"Parque Araxá - Fortaleza (CE)";"2007"
"Parquelândia - Fortaleza (CE)";"4428"
"Parreão - Fortaleza (CE)";"3209"
"Pirambú - Fortaleza (CE)";"4775"
"Praia de Iracema - Fortaleza (CE)";"1089"
